COMMONNAME,RUN,RECOVERYDOMAIN,ESU_DPS,MAJORPOPGROUP,POPID,NMFS_POPID,LOCATIONNAME,POPULATIONNAME,ESAPOPNAME,COMMONPOPNAME,POPFIT,POPFITNOTES,SMOLTEQLOCATION,SMOLTEQLOCPTCODE,OUTMIGRATIONYEAR,CONTACTAGENCY,METHODNUMBER,BESTVALUE,TOTALNATURAL,TOTALNATURALLOWERLIMIT,TOTALNATURALUPPERLIMIT,TOTALNATURALALPHA,AGE0PROP,AGE0PROPLOWERLIMIT,AGE0PROPUPPERLIMIT,AGE1PROP,AGE1PROPLOWERLIMIT,AGE1PROPUPPERLIMIT,AGE2PROP,AGE2PROPLOWERLIMIT,AGE2PROPUPPERLIMIT,AGE3PROP,AGE3PROPLOWERLIMIT,AGE3PROPUPPERLIMIT,AGE4PLUSPROP,AGE4PLUSPROPLOWERLIMIT,AGE4PLUSPROPUPPERLIMIT,AGEPROPALPHA,PROTMETHNAME,PROTMETHURL,PROTMETHDOCUMENTATION,METHODADJUSTMENTS,OTHERDATASOURCES,COMMENTS,NULLRECORD,DATASTATUS,INDICATORLOCATION,CONTACTPERSONFIRST,CONTACTPERSONLAST,CONTACTPHONE,CONTACTEMAIL,METACOMMENTS,SUBMITAGENCY,REFID,COMPILERRECORDID,ID,CONTACTAGY,DATASETVERSION,UPDDATE,SNLOADDATE,HLI_LASTUPDATED,LASTUPDATED,LASTMODIFIEDON
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,105,328,Entiat River,Entiat River - summer Steelhead,Steelhead (Upper Columbia River DPS) Entiat River - summer,Steelhead (Upper Columbia River DPS) - Entiat River,Same,,Entiat River RKM 2.0,ENTRTP,2013,Washington Department of Fish and Wildlife,1,Yes,22991,20191,25791,0.05,0.234,,,0.308,,,0.323,,,0.136,,,,,,,,https://www.monitoringresources.org/Document/Protocol/Details/50,https://www.researchgate.net/profile/Tom-Desgroseillier/publication/324866337_Juvenile_Salmonid_Out-migration_Monitoring_on_the_Entiat_River_2015/links/5ae88cdfa6fdcc03cd8f70f8/Juvenile-Salmonid-Out-migration-Monitoring-on-the-Entiat-River-2015.pdf,,,,No,Reviewed,Indicators held by biologist identified in Contact Inormation,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,26042716-5056-8E43-35A0-6AE0B1CEB9D7,26042716-5056-8E43-35A0-6AE0B1CEB9D7,WDFW,2024/11/25 10:00,2018/11/27 12:00:00,2016/07/14 09:18:20,2019/07/31 06:59:25,2022/10/27 10:06:26,2024/09/03 10:13:56
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,105,328,Entiat River,Entiat River - summer Steelhead,Steelhead (Upper Columbia River DPS) Entiat River - summer,Steelhead (Upper Columbia River DPS) - Entiat River,Same,,Entiat River RKM 2.0,ENTRTP,2017,Washington Department of Fish and Wildlife,1,Yes,27451,23538,31364,0.05,,,,,,,,,,,,,,,,,,https://www.monitoringresources.org/Document/Protocol/Details/50,https://www.researchgate.net/profile/Tom-Desgroseillier/publication/324866337_Juvenile_Salmonid_Out-migration_Monitoring_on_the_Entiat_River_2015/links/5ae88cdfa6fdcc03cd8f70f8/Juvenile-Salmonid-Out-migration-Monitoring-on-the-Entiat-River-2015.pdf,,,,No,Reviewed,https://www.researchgate.net/publication/324866135_Juvenile_Salmonid_Out-migration_Monitoring_on_the_Entiat_River_2017,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,055d96f8-0036-42a7-b1cb-e28d7c5b68a4,055d96f8-0036-42a7-b1cb-e28d7c5b68a4,WDFW,2024/11/25 10:00,2018/11/27 12:00:00,2018/12/10 07:54:04,2019/07/31 06:59:16,2022/10/27 10:06:28,2024/09/03 10:13:58
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,105,328,Entiat River,Entiat River - summer Steelhead,Steelhead (Upper Columbia River DPS) Entiat River - summer,Steelhead (Upper Columbia River DPS) - Entiat River,Same,,Entiat River RKM 2.0,ENTRTP,2008,Washington Department of Fish and Wildlife,1,Yes,16443,14616,18271,0.05,,,,,,,,,,,,,,,,,,https://www.monitoringresources.org/Document/Protocol/Details/50,https://www.researchgate.net/profile/Tom-Desgroseillier/publication/324866337_Juvenile_Salmonid_Out-migration_Monitoring_on_the_Entiat_River_2015/links/5ae88cdfa6fdcc03cd8f70f8/Juvenile-Salmonid-Out-migration-Monitoring-on-the-Entiat-River-2015.pdf,,,,No,Reviewed,Indicators held by biologist identified in Contact Inormation,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,2603BC3D-5056-8E43-352F-AD9ADFA99516,2603BC3D-5056-8E43-352F-AD9ADFA99516,WDFW,2024/11/25 10:00,2018/11/27 12:00:00,2016/07/14 09:18:17,2019/07/31 06:59:21,2022/10/27 10:06:27,2024/09/03 10:14:00
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,105,328,Entiat River,Entiat River - summer Steelhead,Steelhead (Upper Columbia River DPS) Entiat River - summer,Steelhead (Upper Columbia River DPS) - Entiat River,Same,,Entiat River RKM 2.0,ENTRTP,2009,Washington Department of Fish and Wildlife,1,Yes,12925,11256,14593,0.05,,,,,,,,,,,,,,,,,,https://www.monitoringresources.org/Document/Protocol/Details/50,https://www.researchgate.net/profile/Tom-Desgroseillier/publication/324866337_Juvenile_Salmonid_Out-migration_Monitoring_on_the_Entiat_River_2015/links/5ae88cdfa6fdcc03cd8f70f8/Juvenile-Salmonid-Out-migration-Monitoring-on-the-Entiat-River-2015.pdf,,,,No,Reviewed,Indicators held by biologist identified in Contact Inormation,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,2603D756-5056-8E43-3571-E1BC977B600A,2603D756-5056-8E43-3571-E1BC977B600A,WDFW,2024/11/25 10:00,2018/11/27 12:00:00,2016/07/14 09:18:18,2019/07/31 06:59:21,2022/10/27 10:06:28,2024/09/03 10:14:02
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,105,328,Entiat River,Entiat River - summer Steelhead,Steelhead (Upper Columbia River DPS) Entiat River - summer,Steelhead (Upper Columbia River DPS) - Entiat River,Same,,Entiat River RKM 2.1,ENTRTP,2021,Washington Department of Fish and Wildlife,1,Yes,21365,19105,23625,0.05,,,,,,,,,,,,,,,,,,http://docs.cbfwl.org/StreamNet_References/WAsn17368.pdf,https://docs.cbfwl.org/StreamNet_References/WAsn17368.pdf,,,,No,Reviewed,Indicators held by biologist identified in Contact Inormation,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,17368,d05d65d7-464d-4ca6-bdea-d4b7e70195a3,d05d65d7-464d-4ca6-bdea-d4b7e70195a3,WDFW,2024/11/25 10:00,2022/10/26 12:00:00,2022/10/27 10:06:30,,2022/10/27 10:06:30,2024/09/03 10:14:03
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,105,328,Entiat River,Entiat River - summer Steelhead,Steelhead (Upper Columbia River DPS) Entiat River - summer,Steelhead (Upper Columbia River DPS) - Entiat River,Same,,Entiat River RKM 2.1,ENTRTP,2022,Washington Department of Fish and Wildlife,1,Yes,11802,10255,13349,0.05,,,,,,,,,,,,,,,,,,http://docs.cbfwl.org/StreamNet_References/WAsn17368.pdf,https://docs.cbfwl.org/StreamNet_References/WAsn17368.pdf,,,,No,Reviewed,Indicators held by biologist identified in Contact Inormation,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,9916736d-1029-49d5-ba5c-0b60750f4959,9916736d-1029-49d5-ba5c-0b60750f4959,WDFW,2024/11/25 10:00,2023/07/14 12:00:00,2023/07/21 01:59:06,,2023/07/21 01:59:06,2024/09/03 10:14:04
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,105,328,Entiat River,Entiat River - summer Steelhead,Steelhead (Upper Columbia River DPS) Entiat River - summer,Steelhead (Upper Columbia River DPS) - Entiat River,Same,,Entiat River RKM 2.1,ENTRTP,2020,Washington Department of Fish and Wildlife,1,Yes,10671,9500,11843,0.05,,,,,,,,,,,,,,,,,,https://www.monitoringresources.org/Document/Protocol/Details/50,https://www.researchgate.net/profile/Tom-Desgroseillier/publication/324866337_Juvenile_Salmonid_Out-migration_Monitoring_on_the_Entiat_River_2015/links/5ae88cdfa6fdcc03cd8f70f8/Juvenile-Salmonid-Out-migration-Monitoring-on-the-Entiat-River-2015.pdf,,,,No,Reviewed,Indicators held by biologist identified in Contact Inormation,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,1b62138c-7087-475b-bccb-29dd1b8634ce,1b62138c-7087-475b-bccb-29dd1b8634ce,WDFW,2024/11/25 10:00,2021/06/11 12:00:00,2021/06/11 10:07:49,,2022/10/27 10:06:29,2024/09/03 10:14:06
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Portion,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap,  this an estimate for only the Twisp sub- basin.",Twisp River,TWITRP,2008,Washington Department of Fish And Wildlife,1,Yes,7285,6861,7709,0.05,,,,0.006,,,0.657,,,0.309,,,0.028,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17037.pdf,"Chapter 3, Page 68",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,17239,9eee49bc-d39d-485f-baee-b399baad3492,9eee49bc-d39d-485f-baee-b399baad3492,WDFW,2024/11/25 10:00,2022/07/26 12:00:00,2022/07/26 10:45:02,2023/10/16 08:19:03,2023/10/16 08:19:03,2024/09/03 10:14:07
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Portion,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap,  this an estimate for only the Twisp sub- basin.",Twisp River,TWITRP,2015,Washington Department of Fish And Wildlife,1,Yes,5793,4258,7328,0.05,,,,0.05,,,0.784,,,0.166,,,0,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17192.pdf,"Attachment A, Page 117",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,17239,3fae9a6d-cb64-4a7d-b02b-c317246e559b,3fae9a6d-cb64-4a7d-b02b-c317246e559b,WDFW,2024/11/25 10:00,2022/07/26 12:00:00,2022/07/26 10:45:06,2023/10/16 08:19:28,2023/10/16 08:19:28,2024/09/03 10:14:08
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Portion,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap,  this an estimate for only the Twisp sub- basin.",Twisp River,TWITRP,2021,Washington Department of Fish And Wildlife,1,Yes,6633,4563,8703,0.05,,,,0.02,,,0.928,,,0.052,,,0,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17369.pdf,"Attachment A, Page 150",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,,89c878ec-1058-4e0b-8d92-482337406193,89c878ec-1058-4e0b-8d92-482337406193,WDFW,2024/11/25 10:00,2023/10/13 12:00:00,2023/10/16 08:18:49,,2023/10/16 08:18:49,2024/09/03 10:14:10
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Portion,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap,  this an estimate for only the Twisp sub- basin.",Twisp River,TWITRP,2014,Washington Department of Fish And Wildlife,1,Yes,5651,4181,7121,0.05,,,,0.032,,,0.856,,,0.108,,,0.004,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17163.pdf,"Attachment A, Page 112",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,17239,f399a838-0368-46df-9d44-30f0c7b11563,f399a838-0368-46df-9d44-30f0c7b11563,WDFW,2024/11/25 10:00,2022/07/26 12:00:00,2022/07/26 10:45:05,2023/10/16 08:19:26,2023/10/16 08:19:26,2024/09/03 10:14:11
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Portion,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap,  this an estimate for only the Twisp sub- basin.",Twisp River,TWITRP,2016,Washington Department of Fish And Wildlife,1,Yes,5763,3927,7599,0.05,,,,0.08,,,0.741,,,0.172,,,0.007,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17178.pdf,"Attachment A, Page 119",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,17239,2717ef50-b849-4dc5-a555-476067c23fa2,2717ef50-b849-4dc5-a555-476067c23fa2,WDFW,2024/11/25 10:00,2022/07/26 12:00:00,2022/07/26 10:45:07,2023/10/16 08:19:32,2023/10/16 08:19:32,2024/09/03 10:14:12
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Portion,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap,  this an estimate for only the Twisp sub- basin.",Twisp River,TWITRP,2010,Washington Department of Fish And Wildlife,1,Yes,5608,4589,6627,0.05,,,,0.011,,,0.421,,,0.507,,,0.061,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17181.pdf,"Chapter 3, Page 81",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,17239,6ffea306-0451-4162-aeb7-c464a9ebbb6d,6ffea306-0451-4162-aeb7-c464a9ebbb6d,WDFW,2024/11/25 10:00,2022/07/26 12:00:00,2022/07/26 10:45:03,2023/10/16 08:19:10,2023/10/16 08:19:10,2024/09/03 10:14:14
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Portion,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap,  this an estimate for only the Twisp sub- basin.",Twisp River,TWITRP,2019,Washington Department of Fish And Wildlife,1,Yes,7652,5486,9818,0.05,,,,0.008,,,0.781,,,0.185,,,0.026,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17257.pdf,"Attachment A, Page 142",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,17239,c803ecd7-9305-44ee-9791-093cb7eaf168,c803ecd7-9305-44ee-9791-093cb7eaf168,WDFW,2024/11/25 10:00,2022/07/26 12:00:00,2022/07/26 10:45:08,2023/10/16 08:19:44,2023/10/16 08:19:44,2024/09/03 10:14:15
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Portion,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap,  this an estimate for only the Twisp sub- basin.",Twisp River,TWITRP,2011,Washington Department of Fish And Wildlife,1,Yes,6028,4527,7529,0.05,,,,0.004,,,0.791,,,0.132,,,0.074,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17120.pdf,"Chapter 3, Page 81",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,17239,c18b8a5d-0faf-48b0-ad95-f46da851eeb3,c18b8a5d-0faf-48b0-ad95-f46da851eeb3,WDFW,2024/11/25 10:00,2022/07/26 12:00:00,2022/07/26 10:45:04,2023/10/16 08:19:14,2023/10/16 08:19:14,2024/09/03 10:14:16
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Portion,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap,  this an estimate for only the Twisp sub- basin.",Twisp River,TWITRP,2020,Washington Department of Fish And Wildlife,1,Yes,7366,5862,8870,0.05,,,,0.047,,,0.886,,,0.059,,,0.007,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17287.pdf,"Attachment A, Page 146",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,,f8e13d85-c9ae-4960-9cb0-5c9fcb524fb3,f8e13d85-c9ae-4960-9cb0-5c9fcb524fb3,WDFW,2024/11/25 10:00,2021/09/15 12:00:00,2021/09/15 01:16:14,,2021/09/15 01:16:14,2024/09/03 10:14:18
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Portion,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap,  this an estimate for only the Twisp sub- basin.",Twisp River,TWITRP,2022,Washington Department of Fish And Wildlife,1,Yes,4851,3419,6283,0.05,,,,0.045,,,0.827,,,0.123,,,0.006,,,,,"Report not yet available, likely will be finalized in November 2023.",Will update reference when report published November 23,,,"2022 Report not yet available, likely will be finalized in November 2023.",No,Reviewed,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,,04fcc1f6-13a6-484b-ba0b-0d787631d23c,04fcc1f6-13a6-484b-ba0b-0d787631d23c,WDFW,2024/11/25 10:00,2023/10/13 12:00:00,2023/10/16 08:19:00,,2023/10/16 08:19:00,2024/09/03 10:14:19
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Portion,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap,  this an estimate for only the Twisp sub- basin.",Twisp River,TWITRP,2009,Washington Department of Fish And Wildlife,1,Yes,12794,11977,13611,0.05,,,,0.006,,,0.808,,,0.176,,,0.01,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17186.pdf,"Chapter 3, Page 76",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,17239,a6f2e19f-2fb5-47f6-9ee7-cc394141d4bb,a6f2e19f-2fb5-47f6-9ee7-cc394141d4bb,WDFW,2024/11/25 10:00,2022/07/26 12:00:00,2022/07/26 10:45:02,2023/10/16 08:19:07,2023/10/16 08:19:07,2024/09/03 10:14:20
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Portion,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap,  this an estimate for only the Twisp sub- basin.",Twisp River,TWITRP,2012,Washington Department of Fish And Wildlife,1,Yes,3792,2558,5026,0.05,,,,0,,,0.705,,,0.286,,,0.009,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17184.pdf,"Chapter 3, Page 88",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,17239,3e5d4284-a988-4de8-9214-8dcc516f3139,3e5d4284-a988-4de8-9214-8dcc516f3139,WDFW,2024/11/25 10:00,2022/07/26 12:00:00,2022/07/26 10:45:04,2023/10/16 08:19:17,2023/10/16 08:19:17,2024/09/03 10:14:21
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Portion,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap,  this an estimate for only the Twisp sub- basin.",Twisp River,TWITRP,2013,Washington Department of Fish And Wildlife,1,Yes,8326,5972,10680,0.05,,,,0.005,,,0.692,,,0.299,,,0.005,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17183.pdf,"Attachment A, Page 110",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,17239,d2709e26-74d3-4989-ab38-d68d4dc3708a,d2709e26-74d3-4989-ab38-d68d4dc3708a,WDFW,2024/11/25 10:00,2022/07/26 12:00:00,2022/07/26 10:45:05,2023/10/16 08:19:23,2023/10/16 08:19:23,2024/09/03 10:14:23
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Portion,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap,  this an estimate for only the Twisp sub- basin.",Twisp River,TWITRP,2007,Washington Department of Fish And Wildlife,1,Yes,3521,3434,3608,0.05,,,,0.023,,,0.815,,,0.143,,,0.018,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17187.pdf,"Chapter 3, Page 67",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,17239,605169df-cef5-48f0-b811-311e109e6513,605169df-cef5-48f0-b811-311e109e6513,WDFW,2024/11/25 10:00,2022/07/26 12:00:00,2022/07/26 10:45:01,2023/10/16 08:18:34,2023/10/16 08:18:34,2024/09/03 10:14:24
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Portion,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap,  this an estimate for only the Twisp sub- basin.",Twisp River,TWITRP,2017,Washington Department of Fish And Wildlife,1,Yes,6864,5067,8661,0.05,,,,0.061,,,0.848,,,0.091,,,0,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17194.pdf,"Attachment A, Page 131",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,17239,090c2a3e-11ec-4869-b11a-701b5ddd9f08,090c2a3e-11ec-4869-b11a-701b5ddd9f08,WDFW,2024/11/25 10:00,2022/07/26 12:00:00,2022/07/26 10:45:07,2023/10/16 08:19:35,2023/10/16 08:19:35,2024/09/03 10:14:25
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Portion,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap,  this an estimate for only the Twisp sub- basin.",Twisp River,TWITRP,2018,Washington Department of Fish And Wildlife,1,Yes,6608,4584,8632,0.05,,,,0.034,,,0.812,,,0.136,,,0.018,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17229.pdf,"Attachment A, Page 135",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,17239,ebe87ebd-512a-408d-ae98-830a599d5b58,ebe87ebd-512a-408d-ae98-830a599d5b58,WDFW,2024/11/25 10:00,2022/07/26 12:00:00,2022/07/26 10:45:08,2023/10/16 08:19:39,2023/10/16 08:19:39,2024/09/03 10:14:27
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Same,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap, thus making this an estimate for the entire basin.",Methow River,METTRP,2009,Washington Department of Fish And Wildlife,1,Yes,32086,0,66842,0.05,,,,0.045,,,0.797,,,0.123,,,0.035,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17186.pdf,"Chapter 3, Page 76",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,,D0B6D98A-ADA5-F8B4-D957-CC6C2A9DA3A9,D0B6D98A-ADA5-F8B4-D957-CC6C2A9DA3A9,WDFW,2024/11/25 10:00,2020/09/24 12:00:00,2016/03/10 09:56:08,2019/07/02 01:59:02,2018/12/17 12:00:00,2024/09/03 10:14:28
Steelhead,Summer,Interior Columbia,Steelhead (Upper Columbia River DPS),North Cascades,106,329,Methow River,Methow River - summer Steelhead,Steelhead (Upper Columbia River DPS) Methow River - summer,,Same,"Egg-to-emigrant values from above the trap were assigned to redds below the trap, and added to the estimate from above the trap, thus making this an estimate for the entire basin.",Methow River,METTRP,2020,Washington Department of Fish And Wildlife,1,Yes,20036,15394,24678,0.05,,,,0.258,,,0.641,,,0.098,,,0.003,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17287.pdf,"Attachment A, Page 146",,,,No,Final,,David,Grundy,(509) 997-0048,David.Grundy@dfw.wa.gov,,WDFW,,5814fca7-fc8e-4068-97d8-13a88837f278,5814fca7-fc8e-4068-97d8-13a88837f278,WDFW,2024/11/25 10:00,2021/09/15 12:00:00,2021/09/15 01:16:13,,2021/09/15 01:16:13,2024/09/03 10:14:29
